battery,t_bucket,arr,bp,fever,action,q
10,46,0,1,1,0,0,251.09607220360883
10,47,1,0,0,0,4,264.8170009000171
10,57,0,1,0,1,3,265.87903697973275
10,2,1,0,1,0,7,283.6663995149019
10,7,1,1,0,0,2,276.5317796672856
10,13,1,1,1,1,6,292.3073753472805
10,20,1,0,1,0,2,255.00327541324802
10,24,0,1,1,0,7,296.33309255700715
10,26,0,1,0,1,7,270.94404874075843
10,28,0,1,1,1,7,284.77327709513656
10,31,0,1,1,0,7,281.54777494797617
10,44,1,1,1,0,3,277.08711054995257
10,47,0,0,1,0,3,268.14139767785446
10,59,1,0,0,1,7,258.4321871525501
10,10,0,1,1,0,0,255.057680720183
10,19,1,0,0,0,7,261.3214361348452
10,28,0,0,1,1,6,253.98990445781052
10,40,1,1,0,0,5,275.22798057275634
10,46,0,0,1,0,2,253.86142272999965
10,1,1,1,1,0,5,282.20557797836614
10,10,1,0,1,0,7,283.24480316745655
10,11,0,1,1,1,3,299.9749233441842
10,12,0,1,1,0,4,268.5441910728603
10,31,0,1,1,1,2,271.70165338978757
10,44,0,0,1,0,6,248.5357477209162
10,45,0,0,1,0,0,253.21523476686824
10,47,0,1,0,1,5,258.39394806328585
10,51,1,0,0,0,6,262.71146228982303
10,54,1,1,0,0,1,250.5419004527813
10,56,1,1,1,0,2,270.63097437703084
10,57,1,0,0,1,2,252.5685237888089
10,9,0,0,1,0,5,273.47889394884504
10,33,0,0,1,1,7,274.42905199920096
10,34,1,0,1,0,4,268.40026652812054
10,38,0,0,1,1,6,256.41195501116675
10,45,0,0,0,0,6,249.2639060722461
10,49,0,1,0,1,4,248.22706466951996
10,53,1,0,1,0,4,284.9646647283741
10,58,1,0,0,1,2,252.15646126761172
10,11,1,0,1,0,5,288.7568221740438
10,12,0,1,1,1,7,286.07989182124874
10,22,1,0,1,0,1,270.6303376136211
10,28,1,0,0,0,4,276.28233432643566
10,32,0,0,0,1,6,254.49435449453296
10,38,1,1,1,1,1,279.50929813166664
10,39,0,0,1,1,3,273.79836845239583
10,40,1,1,0,0,6,286.0381421272309
10,41,1,1,0,1,3,265.1551415602125
10,44,1,1,0,0,7,274.5193863985132
10,48,0,0,1,1,3,266.8484267918699
10,6,0,1,0,0,1,258.73323306715105
10,9,1,1,0,0,4,268.37051012969926
10,29,1,0,1,1,5,293.21245380725566
10,33,1,1,0,1,0,253.9796338072345
10,34,1,0,0,1,6,266.2575557270816
10,42,1,0,1,0,0,251.3444186225271
10,53,1,1,0,0,2,271.863464422329
10,55,1,0,0,0,7,268.9000832999812
10,0,1,1,1,0,1,274.25235628802363
10,2,0,0,1,0,1,263.71656578998983
10,5,0,0,1,0,2,256.9110744560296
10,15,0,1,1,0,6,266.9232431033555
10,22,1,1,0,1,5,271.1460732410339
10,35,1,0,0,1,3,251.66610291097234
10,1,0,1,1,1,2,266.01901160097054
10,5,0,0,1,1,2,255.81327519063854
10,8,0,0,0,0,7,255.02404628317618
10,12,0,1,0,1,4,259.7210705283462
10,18,0,1,1,0,0,250.7526769164223
10,20,1,0,1,0,4,271.01286477377033
10,21,0,0,0,1,4,254.07188974673076
10,22,1,0,1,0,6,269.81959159281837
10,23,0,0,1,1,5,265.34295940449135
10,25,0,1,1,0,7,284.4577725046854
10,26,1,1,1,0,3,277.35411887238297
10,32,0,1,1,1,1,278.88217358212916
10,39,0,1,1,0,4,261.39706326190895
10,40,0,1,1,0,3,282.5344811258414
10,45,0,1,1,0,7,284.6114103423294
10,55,0,0,1,1,1,255.57606043467138
10,0,1,1,0,0,7,282.15883125925404
10,1,1,1,0,1,1,250.29678149152326
10,14,1,1,0,0,1,265.96101607257395
10,15,0,1,1,1,4,250.92708415392363
10,23,1,1,0,0,5,276.58199170926406
10,24,0,1,0,1,2,269.7441443004273
10,29,1,1,0,0,5,273.9180225112646
10,32,0,0,1,0,2,251.71090358335817
10,35,0,1,1,1,2,269.97381186481823
10,39,1,0,0,0,0,259.78592147383307
10,41,1,1,1,0,6,283.9714745742756
10,3,0,1,1,0,0,270.11084977471415
10,7,1,0,0,1,4,268.2353314333251
10,11,0,0,0,1,2,248.56254357019253
10,14,0,1,1,0,3,282.0343261624231
10,21,1,0,0,1,7,270.0416799377185
10,23,0,0,1,0,7,272.90539068426824
10,25,0,0,0,1,6,250.3140620671362
10,29,0,0,0,1,3,256.456491422285
10,33,1,1,0,1,4,273.58148148363364
10,38,1,0,1,1,6,270.170750324532
10,39,1,0,0,1,6,265.35675716605
10,40,0,1,1,1,3,284.57427913674354
10,43,0,0,0,1,3,252.66007461559147
10,47,1,0,1,1,0,257.01351660117354
10,49,0,0,1,0,7,270.35352547485854
10,55,0,1,0,1,0,258.95876029912193
10,1,0,1,0,1,2,262.90295322272505
10,4,0,1,0,1,6,261.6254074717148
10,7,1,0,0,0,0,248.59102739418867
10,14,1,0,1,1,7,280.9630547372071
10,20,0,1,0,1,2,266.6504165761876
10,22,0,0,1,1,3,268.32302785550246
10,23,0,0,1,0,0,258.00134610925494
10,27,1,1,1,0,7,312.42652024660515
10,44,1,0,0,1,2,254.02469349549364
10,50,1,0,1,0,6,269.91067676550057
10,53,0,0,1,0,1,263.4262129578681
10,56,0,1,0,1,6,275.36021212562474
10,58,1,0,1,1,4,273.98694697863334
10,59,0,1,1,1,2,267.9239695708533
10,1,1,0,1,1,0,262.3632926800927
10,2,1,0,0,1,4,271.00980971383825
10,7,1,1,0,0,0,258.1606300513606
10,11,1,1,1,1,4,281.78037297073485
10,20,0,0,1,1,6,258.5205249852587
10,25,1,1,0,0,3,267.4625816056329
10,30,1,1,0,0,4,271.25822743397526
10,31,0,1,0,1,6,274.8535748229772
10,36,0,0,0,1,5,260.1851615870595
10,38,1,1,0,1,6,281.7280598843577
10,53,0,0,0,1,1,257.07772524489116
10,0,1,0,0,1,5,261.9569250966423
10,24,1,1,0,0,6,279.6179533069817
10,25,1,0,0,1,2,256.37840420157806
10,41,0,0,0,1,5,251.43045150913952
10,56,0,1,0,0,3,264.09513229821755
10,2,0,1,1,0,2,269.3454684967949
10,10,1,0,0,1,7,268.4534111692801
10,14,1,0,0,1,3,259.4144750974243
10,20,0,1,1,1,0,259.67192354248806
10,26,0,0,1,0,2,254.18571029471394
10,32,1,1,0,1,2,272.96837444030075
10,39,1,1,1,1,6,293.7065187485667
10,40,0,0,1,1,5,277.2646211219819
10,41,1,1,1,0,7,299.2948558808416
10,44,1,1,0,1,2,270.33078378935403
10,45,0,1,1,1,0,244.95690307100918
10,49,0,1,0,1,7,261.920069552118
10,56,1,0,1,0,3,277.0261398369785
10,58,0,1,0,1,7,269.7251185582088
10,4,1,0,0,1,3,256.41911955765795
10,5,1,1,0,1,7,292.6165527259083
10,6,0,1,1,1,6,266.6524715860758
10,7,0,0,1,0,2,256.65606715496307
10,15,0,1,1,0,1,264.68021234010087
10,18,1,0,1,0,0,259.1019243707293
10,47,0,1,1,0,5,275.6177512732617
10,49,1,1,0,1,0,246.41317382432348
10,54,1,1,0,1,6,277.8595147874247
10,10,1,0,0,0,5,273.46905889002363
10,11,1,0,0,1,7,270.7015621427908
10,16,1,1,1,0,6,283.625501530601
10,31,0,1,1,1,6,275.0565495706228
10,36,0,0,1,0,2,257.18955333534393
10,41,1,0,0,1,5,266.86981430145266
10,55,0,1,1,0,2,272.53258467329215
10,1,0,1,1,0,0,250.9859453402149
10,3,0,1,1,0,6,284.5549420241594
10,4,1,0,1,0,3,272.17950537318137
10,7,0,1,1,1,3,290.9167454399657
10,11,0,1,1,1,1,286.0573652018105
10,25,0,0,1,0,5,268.02540241267775
10,38,0,0,1,0,0,254.7321815711259
10,46,0,1,1,0,7,278.8352930091586
10,54,0,0,0,1,4,248.64576953246566
10,57,1,1,0,0,6,283.91558345410846
10,4,0,1,0,0,2,274.1147551317828
10,5,0,1,0,0,3,272.1268377302991
10,8,1,1,0,1,3,265.4071028535538
10,17,0,0,1,1,6,258.9966613316083
10,23,1,0,0,1,0,248.16350987781138
10,24,0,0,1,1,0,249.8807338692616
10,26,1,1,1,0,0,246.60076256003575
10,37,0,1,1,0,5,272.80403537050336
10,42,1,1,0,0,4,268.52946049398366
10,48,1,1,0,0,3,262.6122918815861
10,53,1,0,1,0,1,286.1387564388568
10,57,1,1,0,0,3,265.9224839000716
10,3,1,1,0,1,2,265.1400258012861
10,6,1,0,0,0,3,263.290435167557
10,9,1,1,0,1,4,275.8907169320994
10,10,0,1,1,1,5,299.9100676798976
10,11,1,1,1,0,3,323.17635972424233
10,12,1,1,1,1,1,280.4625219057911
10,13,1,0,0,1,7,256.0116551235514
10,15,0,0,1,0,2,251.97920319467116
10,18,0,0,0,1,6,251.72282633296402
10,46,1,1,0,1,5,264.48847213162315
10,53,1,1,0,1,6,288.6328254636481
10,54,1,0,0,1,5,272.40310521074883
10,3,0,0,1,1,5,270.7321227343392
10,5,1,1,1,0,0,269.5621170485281
10,11,0,0,1,1,7,272.94131865692657
10,22,0,1,1,1,4,246.5444584363128
10,29,1,1,1,0,6,295.0363775470594
10,31,0,1,1,0,0,257.30707325876557
10,39,0,1,0,0,0,253.90701356438407
10,52,1,1,1,0,6,283.76480609455245
10,1,0,1,1,0,5,270.68503279435964
10,5,1,1,1,0,4,285.9632242804929
10,17,1,0,0,1,2,249.80900583426757
10,18,0,1,1,1,6,260.68529296612365
10,22,1,0,0,1,6,272.9512637370577
10,23,1,1,0,1,0,271.29617090486397
10,24,0,1,1,1,0,261.34878475482213
10,27,0,0,1,1,4,254.24050522228077
10,36,1,1,1,0,2,273.31275737273313
10,38,0,1,0,0,2,265.29205517522286
10,40,0,1,0,1,2,266.96757098373854
10,43,0,1,1,0,5,269.38091432090675
10,47,0,1,0,0,5,252.92026231889463
10,54,1,1,0,0,0,249.09645725788832
10,57,0,0,1,0,0,254.95665790265357
10,15,0,0,0,0,0,253.37085669885496
10,19,0,1,1,1,6,264.20998099654906
10,26,1,0,1,0,1,268.0572243928059
10,37,0,0,1,0,3,270.01685328659175
10,46,1,0,0,1,5,264.72027766453095
10,59,0,1,1,0,4,248.47972117575804
10,2,1,1,0,0,5,271.88327963992896
10,4,1,1,1,0,4,276.6535776558242
10,5,0,1,0,1,1,256.9648980434952
10,8,1,1,0,1,1,249.9647770994568
10,27,1,0,0,1,0,258.2607256767107
10,36,0,1,1,0,6,272.5968995693273
10,40,0,0,0,1,0,255.38147395467547
10,52,0,0,0,1,4,250.63822994430052
10,3,1,1,1,0,1,276.2042103007094
10,4,1,1,0,1,6,296.0545393611081
10,5,0,1,1,1,0,271.83648512523087
10,8,1,0,1,0,3,272.5454660523336
10,9,0,1,0,1,2,267.50134611591835
10,21,1,0,0,1,5,267.96766474859425
10,27,1,1,0,0,3,269.9236483895467
10,28,0,1,1,1,3,285.6812865971877
10,34,0,1,1,1,1,271.94952941100485
10,36,0,0,1,0,0,253.741631319565
10,40,0,0,1,0,6,255.68736071611812
10,48,0,1,1,0,5,282.2554234782061
10,50,0,1,0,1,3,271.07979707877854
10,53,1,0,0,0,3,267.1012963633622
10,54,0,1,1,1,3,292.12829608307953
10,55,0,1,1,0,6,272.6466144944029
10,3,1,1,0,0,7,280.20979942835623
10,4,1,0,0,1,1,251.52045382976954
10,30,1,1,0,1,6,302.5936707801333
10,32,0,1,1,1,0,260.93930581679405
10,34,1,1,0,1,5,274.2410217542033
10,35,0,0,1,1,6,251.51310477568092
10,38,1,0,1,0,4,270.5632965850263
10,52,1,0,1,0,6,273.9188042806153
10,1,0,1,0,1,7,263.73246037541134
10,4,0,0,1,0,4,263.4733788437811
10,8,0,1,1,0,6,265.2289423219743
10,12,1,0,1,1,5,294.52326501316435
10,20,0,1,1,1,4,258.51120907761924
10,26,1,1,0,0,7,292.5998648379093
10,31,1,1,1,1,6,297.9268266127015
10,32,1,0,1,1,4,279.38366501184555
10,34,1,0,1,1,7,286.59086651634175
10,39,1,1,1,0,3,290.3512312347412
10,42,0,1,1,1,1,264.1169065486309
10,51,0,0,1,1,5,272.41295903430523
10,53,0,0,0,1,2,257.7620510550902
10,56,0,1,1,0,5,262.6845635802223
10,6,0,0,0,1,2,258.4070219537441
10,8,1,1,0,0,6,281.45900236768097
10,10,1,1,0,0,0,263.7236735382752
10,13,0,0,1,1,4,251.57818250576108
10,16,0,0,1,1,2,262.16866834095975
10,19,1,1,0,1,5,267.5836772181931
10,34,0,1,0,1,5,252.06757367595253
10,49,1,1,1,0,2,274.744373687161
10,50,0,0,1,1,3,273.2005928697821
10,56,1,0,1,1,4,276.2217942411706
10,16,0,0,1,1,4,259.38556519532347
10,45,0,1,0,1,0,251.72668934448663
10,49,1,1,0,0,3,271.7425230009245
10,52,1,0,1,1,3,272.63506520367594
10,4,1,0,1,0,4,270.47263617939075
10,14,1,1,0,1,0,261.172068744063
10,15,1,0,1,1,0,265.11301474683586
10,23,0,1,0,1,7,267.6706842333674
10,26,0,1,1,0,3,282.87637563328974
10,36,1,0,1,0,7,276.7465474904559
10,42,1,1,0,0,1,261.21936468094765
10,44,1,0,1,1,6,276.22680000736625
10,49,1,0,1,1,7,298.1073128708703
10,50,1,1,0,1,1,254.4098919220651
10,55,0,0,1,0,0,254.63393945632532
10,8,0,0,1,0,6,257.2966726377274
10,10,0,1,0,1,0,263.1945228106021
10,14,0,0,1,1,2,252.20918096067456
10,20,1,0,1,0,6,268.7163158267084
10,26,0,0,1,0,4,255.9052271657477
10,54,1,0,1,1,0,252.52485528138305
10,56,1,0,0,1,7,268.6241357950236
10,57,1,1,0,1,4,274.2217629609983
10,58,1,0,0,1,0,249.0414651402643
10,4,0,1,0,1,7,263.9370097855415
10,28,1,1,0,1,3,282.844213972661
10,31,1,1,0,0,3,273.3343729299751
10,33,0,1,0,1,5,260.97621985295586
10,39,0,0,0,1,5,259.0517555404385
10,49,1,0,0,1,0,256.5795826566814
10,59,0,1,1,0,6,268.6249339962176
10,1,1,1,1,1,6,300.203417133459
10,2,0,1,0,1,1,256.53703916157525
10,7,1,0,1,1,6,275.8357585924857
10,25,1,1,0,0,2,268.0754407115163
10,35,1,1,0,0,4,272.0996053603803
10,36,0,1,0,1,0,268.16514401366715
10,37,1,0,1,0,3,278.927245348188
10,38,0,1,1,1,1,280.00213923810026
10,44,1,0,0,0,1,250.87757174415339
10,50,0,1,1,1,4,275.14216842514304
10,51,1,0,1,0,2,259.2057015106224
10,52,1,1,0,1,3,269.6562271163433
10,11,0,1,1,0,0,258.61408334113514
10,12,1,0,1,0,4,264.29024723648155
10,13,1,0,0,1,3,244.010948968661
10,16,0,1,1,1,0,259.26906123232817
10,28,1,1,0,0,7,291.3354728368077
10,38,1,0,1,0,0,253.88245996118715
10,42,0,1,1,0,7,276.99778406965913
10,50,1,1,0,0,5,269.89623681989735
10,51,1,1,0,1,1,254.517861795915
10,55,0,1,0,0,0,262.14819289686477
10,5,0,0,0,1,7,252.36806162104946
10,9,1,0,1,0,6,270.921084277964
10,10,0,0,0,1,4,254.20578631606858
10,35,1,0,1,1,6,264.8684774684119
10,43,1,0,1,0,0,274.5037685870051
10,5,0,0,0,1,5,247.08810899356774
10,13,0,1,1,0,2,261.4888312776543
10,24,1,0,0,1,1,256.7028305621583
10,39,1,0,1,0,2,255.59366854936422
10,45,0,1,1,1,6,259.35487300213083
10,56,0,0,1,1,7,268.5968381586681
10,57,1,0,0,0,5,263.77721984245636
10,31,1,1,0,1,2,277.3686707415523
10,33,1,1,0,0,6,283.116752159808
10,36,1,0,0,0,5,265.5587995254648
10,44,1,1,0,1,3,268.96895727500294
10,6,0,1,0,1,7,270.69774399001176
10,8,0,1,0,1,7,265.67623611433913
10,10,0,0,1,0,2,253.003452322821
10,11,0,0,1,0,0,261.0180935616563
10,18,1,1,0,1,7,287.3015508572353
10,21,1,1,0,0,6,282.644881019345
10,48,0,1,0,1,3,262.6102700696975
10,57,0,0,1,1,2,259.8143539544098
10,2,1,1,0,0,2,274.37245606487187
10,3,1,0,1,1,2,258.58070424828287
10,6,0,0,1,1,6,262.2779039641888
10,8,0,0,1,1,2,259.20071676596757
10,9,0,0,1,0,6,264.307400232985
10,12,1,1,1,0,1,276.4325738576136
10,13,0,1,1,1,7,284.29033374177664
10,14,1,0,1,0,7,279.08795863091035
10,17,0,1,1,0,0,259.05870495823757
10,21,1,0,1,0,4,270.968911094507
10,26,0,1,0,1,1,260.30230174875703
10,28,0,1,0,1,2,267.92584375667406
10,39,0,1,1,0,6,273.5672035437922
10,43,0,1,0,1,6,266.3384894977187
10,49,1,1,1,0,6,286.894583134874
10,51,1,0,1,0,6,273.44272790885077
10,0,1,1,1,0,3,289.1138403191548
10,18,1,0,1,0,1,285.9319263604554
10,26,1,1,0,1,1,255.43286236156575
10,27,1,0,0,1,5,273.5818689848122
10,28,1,1,0,1,6,294.90990413777934
10,29,0,1,1,1,0,259.1390568920545
10,34,1,1,1,0,0,258.14987315254933
10,37,1,0,1,0,5,290.879369691924
10,38,0,1,1,1,5,273.6247902419808
10,18,0,0,1,0,1,270.43804686640186
10,19,0,1,0,0,2,265.20077264263784
10,21,1,0,1,0,3,273.7505758389833
10,42,1,1,1,0,1,278.25618402092425
10,46,1,0,0,0,4,265.37287072170386
10,48,1,0,0,0,5,265.6610020729966
10,53,0,0,1,1,5,265.27411615659673
10,9,0,1,1,0,5,276.04886607344724
10,25,1,0,1,0,1,272.2211533318656
10,52,1,1,0,0,1,263.24909047733587
10,53,0,0,0,1,4,257.6834756838785
10,1,1,0,0,1,2,251.7040611994907
10,18,1,1,1,0,2,268.8652755855927
10,21,1,1,0,0,3,266.11155010379656
10,28,0,0,0,1,1,253.69075200593744
10,34,1,0,1,0,6,275.17767109904383
10,35,1,1,0,1,5,272.5357829809883
10,46,1,0,0,1,6,265.5482690805668
10,47,0,0,1,1,0,255.74493036247344
10,0,1,1,0,1,7,278.4994853015723
10,4,1,0,1,0,2,254.1230107564476
10,23,0,1,1,1,6,274.4355238193065
10,34,1,1,1,0,4,271.2417504121599
10,41,1,0,0,0,7,265.66274478345304
10,43,1,1,1,0,4,272.46329586271503
10,16,1,1,0,1,1,252.88430594680835
10,22,1,1,0,0,0,263.6913295704542
10,23,1,1,0,1,3,285.3442916155445
10,41,0,0,0,1,0,251.47874175238013
10,43,1,0,0,0,6,272.39267007540684
10,46,1,1,0,1,0,252.96059935452067
10,48,0,0,1,0,5,267.9943857713519
10,49,0,0,1,0,5,265.9333677535159
10,5,1,1,0,0,7,286.99804877708107
10,44,1,1,0,0,2,264.0375769610268
10,51,1,0,0,1,5,266.69711905316655
10,22,1,1,0,0,3,270.64401905676146
10,54,0,1,0,1,6,264.7957682455636
10,58,0,1,1,1,6,260.0118215494324
10,11,0,0,1,0,4,249.99980333543172
10,14,0,0,1,0,4,251.68947596389697
10,19,0,1,1,1,1,262.8259187137191
10,24,0,0,1,0,6,258.64759308224444
10,25,1,0,0,0,0,263.0712886375229
10,27,0,1,1,0,6,258.58494929300963
10,33,1,0,1,1,0,266.6225180699901
10,34,0,0,1,1,7,277.06170150656635
10,45,1,1,1,0,7,301.5008582470563
10,11,1,0,1,0,4,275.6046833698271
10,13,0,1,0,1,3,267.5292495233393
10,15,1,0,1,1,2,263.9224438868934
10,24,1,1,0,0,2,269.852914678399
10,25,1,0,1,1,0,258.8347465756014
10,32,0,0,1,0,5,261.94747980181995
10,45,0,1,1,0,2,270.85058399657413
10,48,0,0,1,1,6,254.4392116718497
10,50,1,1,1,0,3,285.9894084768551
10,56,1,1,0,0,2,268.5993872932734
10,2,1,1,1,1,3,292.34881758943743
10,12,1,1,0,1,7,279.5312800372094
10,14,1,1,0,0,6,283.0745908442267
10,21,1,1,1,1,5,289.6148741290397
10,44,0,0,1,1,5,271.0070802786642
10,46,0,0,0,0,3,250.0600666591236
10,1,0,0,1,1,7,263.8412378715164
10,13,1,1,1,0,3,288.25629276327163
10,20,1,0,0,0,1,257.25232453617747
10,24,0,1,1,0,1,281.7952930561725
10,25,1,0,1,0,5,287.1238946898106
10,26,0,0,1,1,1,267.9386544743536
10,28,1,0,1,0,6,265.8352326504685
10,39,1,0,1,0,4,275.73489512509735
10,46,0,1,0,1,3,261.78918276926686
10,53,1,1,0,0,4,267.4993114346463
10,54,0,0,0,1,7,249.40411471171518
10,59,1,0,0,1,5,259.54794079153305
10,12,1,0,1,0,3,264.5121903460932
10,17,1,1,0,1,1,267.4895508313005
10,29,0,0,1,0,7,263.73270439744084
10,35,1,1,1,0,3,287.97225398695423
10,37,0,0,1,0,7,269.7787587129235
10,46,0,1,1,1,1,263.7117371476764
10,57,1,0,0,1,0,256.38124520565503
10,59,0,1,0,1,2,273.3040334655679
10,30,1,1,1,0,2,271.5100996673229
10,31,0,0,1,1,0,256.7522192189604
10,38,1,1,0,1,0,257.6535721494895
10,55,0,1,1,0,3,286.74570888085634
10,1,1,0,1,0,7,286.52453441695064
10,12,0,0,1,1,3,261.83361798571195
10,31,1,1,0,1,1,264.54813088578965
10,41,1,1,0,0,4,275.16574275094604
10,42,0,0,1,1,2,261.83781630146296
10,58,1,1,1,0,2,271.7511814944564
10,20,1,1,0,1,1,259.9739559054166
10,39,1,1,0,1,3,269.86935931483225
10,44,1,1,1,0,7,296.80994520906125
10,22,0,0,1,0,3,267.3005981730624
10,38,1,0,1,0,2,253.8949840068127
10,39,1,0,0,1,2,252.4154683116562
10,54,0,0,1,0,7,272.92228875480384
10,59,0,1,1,0,7,280.40625061930086
10,2,1,0,0,0,5,263.1910155392643
10,3,1,0,0,1,2,256.9937000126067
10,4,0,0,1,1,5,270.4572462602012
10,16,1,1,0,1,6,280.0828434416687
10,44,0,1,1,1,4,251.2483802238502
10,57,1,1,1,0,1,265.2451558747487
10,58,0,0,1,1,6,248.7610130592955
10,6,1,1,1,0,2,270.6277424028874
10,29,0,1,1,0,5,270.2331793416045
10,33,0,1,0,1,0,258.0798177274053
10,34,0,1,1,0,2,263.90803891474474
10,50,0,0,1,0,7,270.85394704579056
10,53,0,1,1,1,5,276.46352705172615
10,25,1,0,0,1,6,264.1976142622008
10,26,1,1,0,1,4,273.5036267704137
10,29,1,0,0,1,3,261.78662063824805
10,37,1,1,0,1,4,273.1384999249999
10,44,0,0,1,0,4,245.64721685308433
10,48,0,1,1,0,2,280.3043866552993
10,49,1,1,1,0,1,268.1667063739874
10,51,0,0,1,1,0,259.5877109605262
10,11,1,1,0,0,3,278.41267843303126
10,23,1,1,1,0,6,276.8657715335364
10,28,1,1,0,0,6,287.7008701836638
10,29,0,1,0,1,3,274.28099980585915
10,35,1,1,0,1,0,267.6268048192331
10,37,1,0,0,1,7,268.71486955095907
10,38,0,0,1,1,2,258.49149502966964
10,57,1,0,1,0,4,265.1295238066019
10,1,0,0,1,1,4,251.99819692622958
10,22,0,0,1,1,0,255.55122959374694
10,26,0,0,1,0,7,267.2823245481434
10,41,0,0,1,1,4,251.03220039024274
10,51,1,1,0,1,2,279.95684440296463
10,52,1,0,1,1,6,272.46502756282075
10,54,0,1,1,0,4,256.4083337135813
10,2,0,0,0,1,0,255.2461885156025
10,3,0,1,1,0,1,283.30056567538
10,12,1,0,0,1,0,249.77961674508512
10,31,1,0,0,1,0,250.2069733436107
10,32,1,0,0,1,6,268.69080553497986
10,33,0,1,1,1,1,266.81441344953004
10,42,1,1,0,1,2,272.48188991325327
10,54,1,1,1,1,4,276.4250747190281
10,59,1,0,1,0,4,260.6891042674273
10,2,0,1,1,0,1,269.78626836356307
10,15,0,0,1,0,6,248.61802853693695
10,34,0,1,1,1,4,257.20988476644567
10,43,1,1,0,1,2,271.1212610834707
10,44,0,1,0,1,4,257.20489902177286
10,45,1,0,1,0,1,266.20323063321143
10,47,1,0,1,0,1,257.42704733376485
10,18,1,1,0,0,5,267.7940252386716
10,20,1,1,1,0,5,287.9466447004176
10,21,1,1,0,1,3,259.97830612277033
10,25,1,1,0,1,4,267.6836104098735
10,26,0,1,1,1,2,264.22998016970064
10,30,1,0,0,1,0,252.8844164716513
10,31,1,0,1,1,3,267.27756959922056
10,48,1,0,1,0,2,254.88510215699083
10,49,1,0,1,1,6,284.4253176834805
10,52,0,1,0,1,6,268.5488976052964
10,57,0,1,1,0,3,277.4331022736447
10,8,1,0,1,1,3,275.3131983405809
10,22,0,1,1,0,7,277.9735012642694
10,27,0,1,1,1,6,281.965225652213
10,28,1,1,0,0,1,260.9971250173366
10,33,1,0,0,1,6,272.2040931185082
10,34,0,1,0,1,1,261.500841396105
10,47,0,1,1,0,3,285.1996213088083
10,50,1,0,1,0,1,270.41594450137967
10,6,0,1,1,0,0,253.41858250645737
10,19,0,1,1,0,0,257.16120571297085
10,21,0,1,1,1,5,272.16599134840106
10,31,1,0,0,0,0,256.9461338606097
10,40,0,0,0,1,5,255.95264690002858
10,50,1,0,1,0,5,283.82132743662044
10,55,1,1,1,0,2,276.6066305741487
10,8,0,1,1,0,2,265.55168394215974
10,10,0,1,0,1,5,261.83273561881884
10,13,1,0,1,0,5,294.54422111598285
10,14,1,1,1,1,6,281.50515842259455
10,27,0,0,1,1,3,262.57806055361687
10,39,0,1,1,0,5,276.0831401895252
10,55,0,1,1,1,4,254.52944958417672
10,22,1,0,1,0,7,282.84368182346617
10,30,1,0,1,0,3,272.5000832535124
10,38,0,1,1,0,6,261.81362180957984
10,45,1,0,0,1,4,263.8682159883362
10,53,1,1,1,0,2,268.4795675383277
10,2,1,0,0,1,1,253.6799639893213
10,13,1,0,1,1,3,269.82296124731323
10,19,1,1,1,1,6,293.64063734123806
10,28,1,0,0,1,4,274.1808996840422
10,35,1,0,1,1,4,267.582401972813
10,40,0,1,0,1,6,271.61192011553766
10,56,0,1,0,1,0,261.85732406925655
10,5,0,1,1,0,5,266.7138892899128
10,12,0,0,1,0,0,248.02094822193789
10,16,0,0,0,1,4,255.43496901154148
10,21,0,0,1,1,1,269.09484963727135
10,32,0,1,0,1,3,265.95166401578325
10,33,1,1,1,0,1,264.76804039002957
10,38,0,1,1,0,7,277.19282600032767
10,43,1,0,0,1,5,264.9449528491945
10,53,1,0,0,1,3,257.04410440056984
10,54,1,0,1,1,1,270.5178399540979
10,57,1,1,1,1,1,272.6908876437155
10,3,1,0,1,0,0,253.58590380713576
10,15,1,1,0,1,2,272.70878348599604
10,16,1,0,1,1,0,253.98991702904584
10,23,0,1,1,0,4,258.8336367322588
10,33,0,1,0,1,1,261.65375567248634
10,42,0,1,1,0,4,251.15008693408583
10,43,0,1,1,0,0,252.9459520309283
10,47,1,1,1,0,1,284.69375108108767
10,48,0,1,1,1,0,250.54784984961725
10,2,1,1,0,0,7,281.86761648314206
10,3,1,0,0,1,7,270.60398714003793
10,4,1,1,0,1,1,265.2337570375224
10,8,1,1,0,0,0,250.07966147155955
10,9,0,0,1,1,5,263.6117880297993
10,25,0,0,1,0,0,259.08361554240514
10,32,1,0,1,0,4,279.3761653135509
10,53,1,1,0,1,5,271.77267126898823
10,56,0,0,1,1,1,268.8117434190189
10,0,1,0,1,1,0,258.3954441575493
10,2,0,0,1,1,6,248.52265577417106
10,9,1,0,0,0,3,265.20023544433684
10,10,1,0,0,1,0,254.6350750587619
10,13,1,1,1,0,5,287.8869348549675
10,14,0,0,1,1,4,255.19956247544357
10,15,1,0,1,0,4,271.68957263611173
10,40,0,0,0,1,7,252.96595783673243
10,7,1,1,0,0,6,286.47949547922775
10,10,0,1,1,1,7,314.12920670080865
10,19,0,0,1,0,7,272.6449020884301
10,20,0,1,1,0,7,291.7141463196336
10,22,1,1,0,1,4,271.15373377389744
10,23,1,0,0,1,7,263.3046062592838
10,25,1,1,0,1,6,281.9207951826243
10,36,0,0,1,1,4,255.86022083308717
10,48,1,0,1,1,6,263.92611151973574
10,52,1,0,0,1,5,278.68159082486295
10,22,0,0,1,1,1,268.72746924912275
10,25,0,1,1,0,5,271.50051389553346
